Video analysis detailed log

Face Model:	General
Calibration:	None
Start time:	08/12/2023 11:14:33.210
Filename:	\Recorded Videos\Participant 3_Analysis 2_20231208_111433.avi
Frame rate:	15

Video Time	Neutral	Happy	Sad	Angry	Surprised	Scared	Disgusted
00:00:00.000	0.490422900	0.000283510	0.309885100	0.000000117	0.025206830	0.000112831	0.000010274
00:00:00.066	0.511877600	0.000289261	0.286370300	0.000000114	0.026382170	0.000113072	0.000010898
00:00:00.133	0.547007300	0.000307481	0.257442900	0.000000129	0.032672080	0.000107652	0.000010563
00:00:00.200	0.562469800	0.000320897	0.241210000	0.000000128	0.036525380	0.000159282	0.000016436
00:00:00.266	0.539216200	0.000357229	0.226583700	0.000000106	0.071079540	0.001847049	0.000032348
00:00:00.333	0.563753200	0.000408178	0.215121000	0.000000090	0.068348870	0.001541977	0.000039463
00:00:00.400	0.595173300	0.000414607	0.196054000	0.000000095	0.065181730	0.001346688	0.000036877
00:00:00.466	0.647068700	0.000427583	0.168023500	0.000000115	0.057556700	0.001053039	0.000031235
00:00:00.533	0.674796300	0.000428522	0.155031000	0.000000159	0.051631120	0.000894084	0.000027941
00:00:00.600	0.693283200	0.000420153	0.145241900	0.000000191	0.048200160	0.000799723	0.000026138
00:00:00.666	0.723643800	0.000413169	0.128765900	0.000000260	0.041808230	0.000665588	0.000023432
00:00:00.733	0.739759900	0.000405698	0.119807700	0.000000321	0.038093960	0.000595310	0.000022079
00:00:00.800	0.767442300	0.000424511	0.106465600	0.000000573	0.032761950	0.000514271	0.000020338
00:00:00.866	0.803456600	0.000398218	0.085711680	0.000001244	0.026156190	0.000438459	0.000016807
00:00:00.933	0.815946900	0.000378408	0.077836230	0.000001351	0.023760720	0.000414907	0.000015339
00:00:01.000	0.831619300	0.000360067	0.069685880	0.000001395	0.021237530	0.000370967	0.000013173
00:00:01.066	0.837128300	0.000369988	0.068721730	0.000001511	0.019163680	0.000336295	0.000011825
00:00:01.133	0.844598900	0.000401162	0.069873210	0.000001621	0.017067710	0.000287715	0.000010032
00:00:01.200	0.851760200	0.000450577	0.072876890	0.000001640	0.015806350	0.000241257	0.000008487
00:00:01.266	0.856137400	0.000464679	0.072269140	0.000001682	0.015076700	0.000225217	0.000008009
00:00:01.333	0.869728700	0.000453552	0.068578080	0.000001911	0.012946900	0.000185274	0.000006886
00:00:01.400	0.872165700	0.000445661	0.066009490	0.000002000	0.011878010	0.000170708	0.000006362
00:00:01.466	0.883742700	0.000430465	0.060439590	0.000002424	0.010764370	0.000159399	0.000005770
00:00:01.533	0.895734400	0.000413064	0.057239630	0.000002905	0.009411241	0.000139760	0.000004995
00:00:01.600	0.902546800	0.000399075	0.054684780	0.000003058	0.008948856	0.000129307	0.000004655
00:00:01.666	0.914729400	0.000371934	0.049585150	0.000003269	0.008203790	0.000113400	0.000004034
00:00:01.733	0.917714100	0.000356862	0.049384050	0.000003129	0.008049197	0.000106842	0.000003844
00:00:01.800	0.922889800	0.000342930	0.048855040	0.000003009	0.007947166	0.000100388	0.000003657
00:00:01.866	0.924416400	0.000318872	0.050233940	0.000002759	0.008031060	0.000096797	0.000003548
00:00:01.933	0.923581400	0.000307955	0.052094840	0.000002527	0.008378019	0.000093058	0.000003441
00:00:02.000	0.926004600	0.000293733	0.050728040	0.000002283	0.009343984	0.000092024	0.000003466
00:00:02.066	0.930597700	0.000300677	0.050029860	0.000002116	0.009968552	0.000082504	0.000003448
00:00:02.133	0.935141100	0.000312324	0.049200370	0.000002089	0.010050360	0.000073456	0.000003328
00:00:02.200	0.938639100	0.000324201	0.048394500	0.000002065	0.010243220	0.000067332	0.000003223
00:00:02.266	0.942412700	0.000338491	0.047450780	0.000001998	0.010491140	0.000060759	0.000003130
00:00:02.333	0.948508500	0.000392007	0.044666750	0.000002196	0.010311960	0.000052075	0.000002937
00:00:02.400	0.956521600	0.000436061	0.038949470	0.000002562	0.010190960	0.000043513	0.000002743
00:00:02.466	0.960991900	0.000457709	0.036771310	0.000002677	0.010326260	0.000037672	0.000002670
00:00:02.533	0.962653800	0.000472827	0.036883690	0.000002640	0.010389570	0.000034574	0.000002613
00:00:02.600	0.965168000	0.000504541	0.036311070	0.000002586	0.010866030	0.000030368	0.000002531
00:00:02.666	0.965631600	0.000519695	0.037397410	0.000002536	0.011133140	0.000028159	0.000002459
00:00:02.733	0.966044200	0.000551040	0.039093660	0.000002407	0.011815540	0.000024548	0.000002385
00:00:02.800	0.966333200	0.000582290	0.040346950	0.000002345	0.012283020	0.000022299	0.000002314
00:00:02.866	0.967680500	0.000611435	0.040428400	0.000002349	0.012658620	0.000020428	0.000002339
00:00:02.933	0.967418300	0.000616604	0.041836080	0.000002317	0.012618740	0.000019782	0.000002330
00:00:03.000	0.968158800	0.000679163	0.041637930	0.000002106	0.013207120	0.000017643	0.000003375
00:00:03.066	0.926151100	0.000813083	0.040585400	0.000001730	0.091785050	0.000077013	0.000022751
00:00:03.133	0.912845700	0.001012956	0.040737520	0.000001443	0.122207600	0.000075284	0.000026411
00:00:03.200	0.911364000	0.001049872	0.036437890	0.000001270	0.130220800	0.000067566	0.000024173
00:00:03.266	0.919262200	0.000976334	0.033215090	0.000001247	0.118551400	0.000062954	0.000021185
00:00:03.333	0.925728100	0.000877743	0.031555580	0.000001262	0.106988100	0.000060731	0.000018800
00:00:03.400	0.931328800	0.000821008	0.029939200	0.000001375	0.097602490	0.000059953	0.000017287
00:00:03.466	0.938791400	0.000756074	0.028441140	0.000001547	0.084832360	0.000058107	0.000014954
00:00:03.533	0.942571600	0.000709203	0.027762140	0.000001636	0.077664600	0.000060630	0.000013960
00:00:03.600	0.948581500	0.000660996	0.026973500	0.000001846	0.067423830	0.000060889	0.000012320
00:00:03.666	0.953159000	0.000664538	0.024922100	0.000002419	0.060821520	0.000059983	0.000011510
00:00:03.733	0.958354000	0.000634247	0.022269910	0.000002744	0.053161520	0.000060948	0.000010480
00:00:03.800	0.961100500	0.000588773	0.021352070	0.000002646	0.047839350	0.000067390	0.000010346
00:00:03.866	0.953137200	0.000600376	0.020303270	0.000002439	0.061818080	0.000087491	0.000019351
00:00:03.933	0.875715400	0.000627953	0.021657500	0.000002015	0.160966000	0.000560598	0.000037814
00:00:04.000	0.884399600	0.000698847	0.022101120	0.000001595	0.151929600	0.000485104	0.000046435
00:00:04.066	0.892014600	0.000693141	0.022018400	0.000001569	0.141751500	0.000443176	0.000043493
00:00:04.133	0.909978900	0.000653561	0.020699850	0.000001637	0.117392200	0.000354831	0.000036800
00:00:04.200	0.920745000	0.000645974	0.019469800	0.000001777	0.103136400	0.000306584	0.000032801
00:00:04.266	0.930878600	0.000630922	0.018666680	0.000002154	0.089213690	0.000261642	0.000028784
00:00:04.333	0.941448600	0.000608660	0.017722510	0.000002651	0.074821170	0.000214494	0.000023932
00:00:04.400	0.946415100	0.000603377	0.017609350	0.000002826	0.067959770	0.000192131	0.000021789
00:00:04.466	0.952420900	0.000574476	0.019371760	0.000002866	0.057512120	0.000164542	0.000018773
00:00:04.533	0.956709100	0.000536833	0.019937430	0.000002789	0.050916090	0.000144350	0.000016345
00:00:04.600	0.957934300	0.000518969	0.021074240	0.000002656	0.047689840	0.000134004	0.000015101
00:00:04.666	0.961113600	0.000519089	0.021618220	0.000002637	0.043086340	0.000118708	0.000013636
00:00:04.733	0.964169700	0.000526188	0.022394180	0.000002656	0.038037730	0.000102811	0.000011929
00:00:04.800	0.966103900	0.000524622	0.022581640	0.000002531	0.035917750	0.000093146	0.000010709
00:00:04.866	0.966858000	0.000504225	0.024166450	0.000002354	0.033895980	0.000083303	0.000009588
00:00:04.933	0.966229900	0.000483005	0.025927540	0.000002322	0.031982120	0.000080925	0.000009057
00:00:05.000	0.965918400	0.000468938	0.027723280	0.000002416	0.029106150	0.000072713	0.000008357
00:00:05.066	0.965988500	0.000457533	0.028158060	0.000002527	0.027236690	0.000070612	0.000008198
00:00:05.133	0.967468600	0.000457903	0.027276330	0.000002693	0.025517950	0.000066261	0.000007945
00:00:05.200	0.968043200	0.000471740	0.025323090	0.000002565	0.026120170	0.000070372	0.000013817
00:00:05.266	0.895792800	0.000574706	0.025171830	0.000002082	0.124447500	0.000529370	0.000032691
00:00:05.333	0.878226000	0.000637607	0.027530580	0.000001779	0.151843500	0.000597802	0.000042127
00:00:05.400	0.884837200	0.000703041	0.027252900	0.000001525	0.146946800	0.000522887	0.000043112
00:00:05.466	0.897382700	0.000705401	0.025079250	0.000001409	0.131024000	0.000449080	0.000039305
00:00:05.533	0.914123800	0.000707035	0.024002470	0.000001503	0.108723500	0.000361966	0.000033517
00:00:05.600	0.921971800	0.000678054	0.024136210	0.000001566	0.096721400	0.000319844	0.000030781
00:00:05.666	0.933285500	0.000634995	0.023826160	0.000001668	0.079586830	0.000258116	0.000027029
00:00:05.733	0.942088100	0.000591680	0.022662050	0.000001602	0.067538840	0.000215373	0.000024386
00:00:05.800	0.947492300	0.000559545	0.021845850	0.000001587	0.060215290	0.000191258	0.000022903
00:00:05.866	0.954034800	0.000516940	0.021284850	0.000001570	0.050276580	0.000159369	0.000020835
00:00:05.933	0.959278000	0.000506454	0.019178790	0.000001673	0.044244930	0.000135277	0.000019781
00:00:06.000	0.962336500	0.000499821	0.018116600	0.000001798	0.040591560	0.000119864	0.000018948
00:00:06.066	0.965602200	0.000491725	0.016958770	0.000001994	0.036524550	0.000104364	0.000018153
00:00:06.133	0.967570700	0.000489589	0.016388130	0.000002169	0.034155010	0.000094938	0.000017309
00:00:06.200	0.969011800	0.000475398	0.016285540	0.000002355	0.031956980	0.000084771	0.000016192
00:00:06.266	0.969430700	0.000471304	0.016445630	0.000002481	0.031080850	0.000081047	0.000015725
00:00:06.333	0.970906600	0.000477508	0.016319910	0.000002746	0.028994470	0.000072493	0.000015153
00:00:06.400	0.971831200	0.000471811	0.016405390	0.000002819	0.027616170	0.000070040	0.000015061
00:00:06.466	0.973364500	0.000466985	0.015854940	0.000002825	0.025795050	0.000063446	0.000014437
00:00:06.533	0.974831700	0.000474603	0.014587240	0.000002955	0.024853300	0.000060146	0.000014039
00:00:06.600	0.976044200	0.000455382	0.014088920	0.000002899	0.023437680	0.000060677	0.000013770
00:00:06.666	0.976932700	0.000436286	0.014165460	0.000002707	0.022142900	0.000059095	0.000013890
00:00:06.733	0.976915500	0.000427995	0.014558540	0.000002389	0.021298710	0.000059724	0.000019122
00:00:06.800	0.948419300	0.000489853	0.016224540	0.000002077	0.063267340	0.000222406	0.000038810
00:00:06.866	0.892118700	0.000606976	0.023969730	0.000001549	0.123986100	0.000821579	0.000060383
00:00:06.933	0.899352400	0.000676453	0.026795040	0.000001329	0.117278900	0.000709776	0.000059763
00:00:07.000	0.908167700	0.000707195	0.027559270	0.000001209	0.108033700	0.000611212	0.000054033
00:00:07.066	0.918998500	0.000707257	0.027470640	0.000001212	0.094768080	0.000512590	0.000047214
00:00:07.133	0.927265000	0.000692579	0.028664180	0.000001249	0.082960070	0.000432056	0.000041182
00:00:07.200	0.937496300	0.000663790	0.026304350	0.000001330	0.071501810	0.000344450	0.000034350
00:00:07.266	0.945398200	0.000610531	0.023533660	0.000001322	0.062604640	0.000281236	0.000029113
00:00:07.333	0.951363100	0.000586267	0.021451050	0.000001402	0.055496870	0.000241285	0.000026165
00:00:07.400	0.956230600	0.000573405	0.019420350	0.000001603	0.049822270	0.000211941	0.000024410
00:00:07.466	0.960931100	0.000569221	0.017109380	0.000001771	0.044769160	0.000183401	0.000022851
00:00:07.533	0.967078000	0.000594929	0.013899230	0.000002131	0.038604850	0.000149260	0.000020688
00:00:07.600	0.969916200	0.000574020	0.012984040	0.000002205	0.035061280	0.000139368	0.000019470
00:00:07.666	0.972070600	0.000565654	0.012301240	0.000002222	0.032575750	0.000127767	0.000018088
00:00:07.733	0.974696200	0.000610064	0.010730130	0.000002330	0.030539130	0.000110418	0.000016244
00:00:07.800	0.975785700	0.000611558	0.010081190	0.000002299	0.029683090	0.000104708	0.000015248
00:00:07.866	0.976352800	0.000589907	0.010060510	0.000002189	0.029160900	0.000100946	0.000013944
00:00:07.933	0.976652100	0.000569100	0.010204010	0.000002098	0.028759350	0.000096006	0.000012885
00:00:08.000	0.976187200	0.000524686	0.010924030	0.000001939	0.028816910	0.000091211	0.000011640
00:00:08.066	0.975654300	0.000498117	0.011672910	0.000001852	0.028756850	0.000090635	0.000011136
00:00:08.133	0.974865100	0.000473634	0.012231920	0.000001785	0.029221100	0.000088421	0.000010569
00:00:08.200	0.974811200	0.000466200	0.012804480	0.000001828	0.028663960	0.000085808	0.000010237
00:00:08.266	0.974953400	0.000463504	0.014966110	0.000001908	0.025948810	0.000081361	0.000009899
00:00:08.333	0.976021600	0.000484382	0.014657100	0.000001924	0.024766170	0.000077263	0.000009917
00:00:08.400	0.972154000	0.000586540	0.013586880	0.000001779	0.032856550	0.000085381	0.000020192
00:00:08.466	0.907079200	0.000844717	0.015834590	0.000001353	0.132076400	0.000293811	0.000038524
00:00:08.533	0.913314500	0.000991262	0.015074530	0.000001168	0.125941800	0.000250612	0.000038959
00:00:08.600	0.918659600	0.000989660	0.014469350	0.000001107	0.119106500	0.000226213	0.000036936
00:00:08.666	0.926134900	0.000938198	0.013981480	0.000001195	0.107830400	0.000199038	0.000033000
00:00:08.733	0.935944400	0.000847464	0.012946950	0.000001393	0.092700840	0.000170624	0.000028158
00:00:08.800	0.941569300	0.000803826	0.012345910	0.000001490	0.083979910	0.000151757	0.000025175
00:00:08.866	0.947266800	0.000720120	0.012336210	0.000001439	0.073731170	0.000133112	0.000022264
00:00:08.933	0.949956000	0.000669495	0.012128650	0.000001404	0.068487360	0.000126603	0.000020893
00:00:09.000	0.954692200	0.000635961	0.011252490	0.000001574	0.061005440	0.000113502	0.000019196
00:00:09.066	0.958742300	0.000594645	0.011037670	0.000001712	0.053705110	0.000103263	0.000018169
00:00:09.133	0.960515500	0.000587689	0.010774210	0.000001808	0.051104930	0.000097852	0.000017490
00:00:09.200	0.964300000	0.000567855	0.010044740	0.000001986	0.045517420	0.000093611	0.000016544
00:00:09.266	0.967982700	0.000540629	0.008958991	0.000002107	0.040061060	0.000092165	0.000016210
00:00:09.333	0.968901900	0.000514001	0.008405423	0.000002031	0.038381520	0.000095616	0.000015690
00:00:09.400	0.969979300	0.000508176	0.008072292	0.000002041	0.036742370	0.000095666	0.000015476
