Video analysis detailed log

Face Model:	General
Calibration:	None
Start time:	08/12/2023 11:10:54.653
Filename:	\Recorded Videos\Participant 3_Analysis 1_20231208_111054.avi
Frame rate:	15

Video Time	Neutral	Happy	Sad	Angry	Surprised	Scared	Disgusted
00:00:00.000	0.792542500	0.000798291	0.040882430	0.000000864	0.274170000	0.000814551	0.000000306
00:00:00.066	0.788932000	0.000749430	0.038093220	0.000000951	0.272337000	0.000950694	0.000000317
00:00:00.133	0.812469700	0.000839947	0.036117050	0.000001686	0.245770300	0.000902650	0.000000338
00:00:00.200	0.846225300	0.000963880	0.032103690	0.000003433	0.207561900	0.000832979	0.000000364
00:00:00.266	0.867768600	0.001057504	0.028535870	0.000005119	0.181639400	0.000814228	0.000000375
00:00:00.333	0.881147800	0.001084308	0.025981360	0.000006309	0.165327300	0.000833823	0.000000386
00:00:00.400	0.898236500	0.001059960	0.021955440	0.000007583	0.145601300	0.000898333	0.000000409
00:00:00.466	0.911013300	0.001046210	0.019766060	0.000009919	0.128874500	0.000932770	0.000000411
00:00:00.533	0.919971200	0.001004646	0.017793060	0.000011818	0.117519700	0.001037866	0.000000426
00:00:00.600	0.924314300	0.000956158	0.015826590	0.000012222	0.115021800	0.001115389	0.000000450
00:00:00.666	0.930141300	0.000919738	0.014254940	0.000012775	0.108789700	0.001143485	0.000000473
00:00:00.733	0.937761700	0.000883190	0.012538010	0.000013331	0.099644960	0.001217518	0.000000501
00:00:00.800	0.943814500	0.000859486	0.011855450	0.000014689	0.090929520	0.001280850	0.000000517
00:00:00.866	0.944780200	0.000841451	0.011124830	0.000014508	0.091359670	0.001311683	0.000000538
00:00:00.933	0.948872000	0.000841171	0.011199090	0.000015343	0.085247530	0.001313865	0.000000554
00:00:01.000	0.950498200	0.000897793	0.010577300	0.000015693	0.083838750	0.001263908	0.000000561
00:00:01.066	0.924893600	0.000944289	0.010190400	0.000013693	0.127278700	0.001482317	0.000001197
00:00:01.133	0.852766500	0.001084639	0.012135050	0.000011319	0.233623200	0.002613651	0.000002724
00:00:01.200	0.836232100	0.001274801	0.014617740	0.000009165	0.269258700	0.002194854	0.000003261
00:00:01.266	0.854695500	0.001519215	0.013766300	0.000009337	0.241792500	0.001855135	0.000002864
00:00:01.333	0.869278300	0.001593028	0.013286320	0.000009961	0.219306500	0.001617237	0.000002534
00:00:01.400	0.878635100	0.001646594	0.012081640	0.000010783	0.206214100	0.001428420	0.000002264
00:00:01.466	0.890916500	0.001698035	0.010522870	0.000012123	0.188870500	0.001211975	0.000001900
00:00:01.533	0.904070900	0.001604301	0.009521030	0.000012936	0.167487600	0.001110928	0.000001642
00:00:01.600	0.912120200	0.001578605	0.008611131	0.000013756	0.155055500	0.001014898	0.000001461
00:00:01.666	0.919579200	0.001511035	0.008339763	0.000013953	0.142856900	0.000938614	0.000001304
00:00:01.733	0.921426500	0.001422251	0.008030999	0.000013146	0.140962400	0.000873753	0.000001183
00:00:01.800	0.925446400	0.001338740	0.008128588	0.000013003	0.134134400	0.000828716	0.000001111
00:00:01.866	0.927921500	0.001216774	0.008239522	0.000012249	0.129925600	0.000802267	0.000001035
00:00:01.933	0.934078200	0.001111042	0.008018896	0.000013161	0.119461300	0.000743710	0.000000949
00:00:02.000	0.936706400	0.001035990	0.008090300	0.000012999	0.114799000	0.000726270	0.000000913
00:00:02.066	0.900178700	0.001035129	0.007971685	0.000010979	0.175018600	0.000974219	0.000001945
00:00:02.133	0.846478600	0.001164466	0.008856709	0.000009215	0.265321600	0.001206650	0.000003557
00:00:02.200	0.827986400	0.001403648	0.009323574	0.000007928	0.305325200	0.001058412	0.000003627
00:00:02.266	0.836069800	0.001586151	0.009802821	0.000007356	0.294197600	0.000915230	0.000003145
00:00:02.333	0.845570300	0.001841309	0.009040684	0.000007785	0.280883400	0.000776348	0.000002639
00:00:02.400	0.855712700	0.001834341	0.008779173	0.000007961	0.264131400	0.000720858	0.000002294
00:00:02.466	0.877147300	0.001672567	0.008968000	0.000008437	0.225110400	0.000701956	0.000001890
00:00:02.533	0.889571700	0.001674182	0.008536194	0.000009725	0.202778300	0.000660532	0.000001706
00:00:02.600	0.877861700	0.001766334	0.007918121	0.000009453	0.226091400	0.000667458	0.000001836
00:00:02.666	0.804256000	0.002370299	0.008612634	0.000007439	0.332800800	0.000939289	0.000002272
00:00:02.733	0.800312400	0.002587621	0.009305654	0.000006669	0.346812000	0.000846686	0.000002349
00:00:02.800	0.811817200	0.002728783	0.008832922	0.000010340	0.333524000	0.000730377	0.000001955
00:00:02.866	0.830546000	0.002872755	0.008428437	0.000016221	0.302635200	0.000653075	0.000001693
00:00:02.933	0.849253100	0.002923448	0.007901283	0.000021830	0.271221000	0.000588055	0.000001462
00:00:03.000	0.867728900	0.002724198	0.008670520	0.000025748	0.238283200	0.000581826	0.000001299
00:00:03.066	0.880472700	0.002506796	0.008296457	0.000026471	0.216410700	0.000573490	0.000001160
00:00:03.133	0.895309900	0.002272246	0.008464338	0.000027340	0.190148300	0.000554338	0.000001023
00:00:03.200	0.912862800	0.001935778	0.008365362	0.000026689	0.158880400	0.000564940	0.000000890
00:00:03.266	0.919959400	0.001758743	0.008434654	0.000024731	0.146366200	0.000577617	0.000000825
00:00:03.333	0.924636800	0.001652341	0.008429606	0.000023355	0.138260500	0.000570621	0.000000772
00:00:03.400	0.930414000	0.001552964	0.009005070	0.000021550	0.128060400	0.000528194	0.000000698
00:00:03.466	0.928460000	0.001713123	0.008480995	0.000020680	0.133749400	0.000479199	0.000000581
00:00:03.533	0.933203000	0.001942492	0.008014744	0.000022493	0.125654700	0.000439487	0.000000506
00:00:03.600	0.937077500	0.001921549	0.008310809	0.000022059	0.118635800	0.000417035	0.000000479
00:00:03.666	0.940770900	0.001806819	0.008392239	0.000020433	0.112105300	0.000397858	0.000000453
00:00:03.733	0.942535800	0.001709000	0.008153743	0.000019996	0.108938800	0.000419451	0.000000455
00:00:03.800	0.944552600	0.001574948	0.007995727	0.000018769	0.105282800	0.000435696	0.000000462
00:00:03.866	0.946178200	0.001460918	0.008129194	0.000018308	0.101950400	0.000510952	0.000000478
00:00:03.933	0.951425300	0.001313297	0.008524984	0.000017943	0.091502720	0.000563414	0.000000482
00:00:04.000	0.954525400	0.001200357	0.009961694	0.000016207	0.084851670	0.000570120	0.000000486
00:00:04.066	0.958667200	0.001177249	0.009800307	0.000015591	0.076848690	0.000543790	0.000000487
00:00:04.133	0.959955200	0.001185685	0.009876368	0.000014768	0.074400650	0.000518956	0.000000488
00:00:04.200	0.961631000	0.001198511	0.010241520	0.000014098	0.071087390	0.000490357	0.000000488
00:00:04.266	0.963749300	0.001106259	0.009893090	0.000013588	0.066597110	0.000508355	0.000000530
00:00:04.333	0.965073200	0.001059343	0.009660826	0.000013234	0.063830950	0.000520619	0.000000556
00:00:04.400	0.966732400	0.001063499	0.009565083	0.000014073	0.060556500	0.000525647	0.000000548
00:00:04.466	0.968192000	0.001086283	0.009555015	0.000016631	0.057874060	0.000509816	0.000000547
00:00:04.533	0.969290800	0.001077835	0.009350135	0.000018207	0.055978400	0.000494574	0.000000528
00:00:04.600	0.969237000	0.001021860	0.009587526	0.000017628	0.055738360	0.000505754	0.000000514
00:00:04.666	0.967730000	0.000966866	0.010078310	0.000017387	0.058284340	0.000532939	0.000000492
00:00:04.733	0.964638400	0.000916690	0.011981170	0.000015987	0.063389700	0.000527814	0.000000456
00:00:04.800	0.960434700	0.000900177	0.012275570	0.000014740	0.071413680	0.000526279	0.000000424
00:00:04.866	0.956597600	0.000876600	0.012741160	0.000013637	0.078555640	0.000528369	0.000000399
00:00:04.933	0.957083500	0.000871483	0.013433370	0.000013119	0.077630310	0.000521653	0.000000382
00:00:05.000	0.956969500	0.000852811	0.013639260	0.000012559	0.077602710	0.000528589	0.000000377
00:00:05.066	0.957547800	0.000902470	0.013751110	0.000012089	0.076963590	0.000485259	0.000000375
00:00:05.133	0.873408000	0.001523403	0.015419330	0.000009051	0.217321600	0.000593943	0.000001543
00:00:05.200	0.860892500	0.001996627	0.017267210	0.000007700	0.245650400	0.000515586	0.000001733
00:00:05.266	0.863999000	0.002174023	0.016779780	0.000007428	0.243798800	0.000446560	0.000001585
00:00:05.333	0.872683200	0.002164608	0.016330420	0.000008303	0.229361800	0.000422856	0.000001459
00:00:05.400	0.888991700	0.002079096	0.015477430	0.000009652	0.200751500	0.000419290	0.000001299
00:00:05.466	0.899318000	0.001924484	0.014758320	0.000009785	0.182398900	0.000431966	0.000001214
00:00:05.533	0.913536300	0.001719505	0.015015330	0.000010958	0.156286100	0.000443214	0.000001140
00:00:05.600	0.922945600	0.001560862	0.014522420	0.000011521	0.139222200	0.000461800	0.000001113
00:00:05.666	0.930770400	0.001435428	0.014391460	0.000011482	0.124977000	0.000456400	0.000001053
00:00:05.733	0.936039200	0.001360409	0.013660270	0.000011829	0.115697000	0.000462109	0.000000990
00:00:05.800	0.940254000	0.001242595	0.014142030	0.000011116	0.108433100	0.000444691	0.000000870
00:00:05.866	0.942619500	0.001158406	0.014433730	0.000010583	0.104143400	0.000436589	0.000000806
00:00:05.933	0.944868900	0.001035770	0.015173410	0.000009636	0.099523240	0.000450248	0.000000747
00:00:06.000	0.951093500	0.000923154	0.016271610	0.000009530	0.087387720	0.000470851	0.000000746
00:00:06.066	0.953902200	0.000852728	0.016627020	0.000009080	0.082002950	0.000469354	0.000000736
00:00:06.133	0.956563500	0.000803294	0.016601000	0.000009039	0.077066560	0.000475244	0.000000726
00:00:06.200	0.956387100	0.000771924	0.017017600	0.000008746	0.077425490	0.000458386	0.000000708
00:00:06.266	0.956852100	0.000722568	0.018264660	0.000008080	0.076375410	0.000443715	0.000000664
00:00:06.333	0.957282700	0.000699463	0.019182120	0.000007456	0.075655250	0.000423472	0.000000615
00:00:06.400	0.957650200	0.000692221	0.019747900	0.000007001	0.075054140	0.000402174	0.000000590
00:00:06.466	0.955723200	0.000667942	0.020473300	0.000006288	0.078447270	0.000400498	0.000000576
00:00:06.533	0.955551100	0.000666168	0.022794540	0.000005983	0.078362980	0.000377565	0.000000556
00:00:06.600	0.955156100	0.000640783	0.026095410	0.000005596	0.078103360	0.000368187	0.000000544
00:00:06.666	0.956343500	0.000657795	0.028048920	0.000005460	0.075821990	0.000349565	0.000000533
00:00:06.733	0.956673300	0.000670461	0.029156720	0.000005314	0.075322870	0.000342865	0.000000527
00:00:06.800	0.956829400	0.000703493	0.027577640	0.000005363	0.075735170	0.000330030	0.000000521
00:00:06.866	0.955516800	0.000714819	0.025625530	0.000005196	0.079014870	0.000325208	0.000000519
