Video analysis detailed log

Face Model:	General
Calibration:	None
Start time:	08/12/2023 10:48:32.283
Filename:	\Recorded Videos\Participant 1_Analysis 1_20231208_104832.avi
Frame rate:	15

Video Time	Neutral	Happy	Sad	Angry	Surprised	Scared	Disgusted
00:00:00.000	0.954493300	0.000081028	0.001520731	0.000000264	0.007654362	0.083070150	0.000348582
00:00:00.066	0.954519000	0.000084615	0.001530507	0.000000264	0.007745462	0.082575420	0.000356753
00:00:00.133	0.960262000	0.000117514	0.001359306	0.000000261	0.009918517	0.072022760	0.000357739
00:00:00.200	0.962831000	0.000143214	0.001218254	0.000000267	0.011616400	0.067271140	0.000374415
00:00:00.266	0.966000400	0.000160846	0.001127477	0.000000249	0.012291410	0.061571360	0.000398347
00:00:00.333	0.967533300	0.000169317	0.001033744	0.000000255	0.013344600	0.058964530	0.000386715
00:00:00.400	0.967595500	0.000175174	0.000963082	0.000000268	0.013955630	0.058988300	0.000381456
00:00:00.466	0.970029100	0.000184974	0.000873055	0.000000295	0.015180790	0.054638720	0.000367597
00:00:00.533	0.970252200	0.000188952	0.000832119	0.000000325	0.015381770	0.054324240	0.000364368
00:00:00.600	0.971685100	0.000192733	0.000777304	0.000000355	0.016322640	0.051727240	0.000355656
00:00:00.666	0.972792600	0.000198294	0.000743086	0.000000391	0.016440230	0.049776040	0.000350218
00:00:00.733	0.972980700	0.000199228	0.000741083	0.000000419	0.016301030	0.049462360	0.000346563
00:00:00.800	0.975925600	0.000286283	0.000680100	0.000000454	0.016656500	0.044113240	0.000343938
00:00:00.866	0.976650900	0.000376965	0.000620571	0.000000468	0.018024540	0.042879830	0.000360505
00:00:00.933	0.977964700	0.000912924	0.000536100	0.000000607	0.020410060	0.036487520	0.000375296
00:00:01.000	0.980094700	0.001657556	0.000480809	0.000000670	0.020213390	0.032633400	0.000421306
00:00:01.066	0.979630600	0.009240426	0.000422509	0.000001012	0.020471700	0.028036900	0.000422929
00:00:01.133	0.922021400	0.128456800	0.000386363	0.000001580	0.018664460	0.023252720	0.000402079
00:00:01.200	0.848880300	0.273721200	0.000348074	0.000002622	0.015944590	0.019112580	0.000396037
00:00:01.266	0.774339600	0.400075000	0.000301461	0.000004006	0.013313020	0.015681850	0.000407125
00:00:01.333	0.688208400	0.504923500	0.000254778	0.000004659	0.011367490	0.012856740	0.000436501
00:00:01.400	0.629024100	0.590732600	0.000217961	0.000004740	0.009437425	0.010553980	0.000439109
00:00:01.466	0.547230600	0.662227600	0.000185860	0.000004714	0.007851697	0.008670327	0.000428263
00:00:01.533	0.465100000	0.721288900	0.000156587	0.000004753	0.006547965	0.007119024	0.000424481
00:00:01.600	0.394650500	0.769511600	0.000133991	0.000004313	0.005430278	0.005862140	0.000412487
00:00:01.666	0.333031200	0.808943500	0.000116479	0.000003929	0.004502763	0.004846268	0.000405094
00:00:01.733	0.278337400	0.841752300	0.000103370	0.000004146	0.003721691	0.004033850	0.000383319
00:00:01.800	0.233356500	0.868659000	0.000091115	0.000004490	0.003089503	0.003353924	0.000366984
00:00:01.866	0.197197500	0.890151700	0.000085423	0.000004454	0.002571163	0.002867142	0.000349607
00:00:01.933	0.169811900	0.907251100	0.000081941	0.000004238	0.002144552	0.002477790	0.000338313
00:00:02.000	0.148040000	0.921752900	0.000079409	0.000004611	0.001773566	0.002158684	0.000326292
00:00:02.066	0.128554500	0.933899100	0.000078645	0.000005391	0.001463677	0.001916853	0.000306032
00:00:02.133	0.113709400	0.943005100	0.000075563	0.000005292	0.001234251	0.001675330	0.000296774
00:00:02.200	0.104760300	0.950105400	0.000071406	0.000005168	0.001045474	0.001467764	0.000293923
00:00:02.266	0.095812480	0.956588300	0.000066049	0.000005378	0.000894009	0.001268611	0.000293224
00:00:02.333	0.091997530	0.961109900	0.000065256	0.000005232	0.000751185	0.001167608	0.000309471
00:00:02.400	0.089162740	0.965318300	0.000070932	0.000005681	0.000622001	0.001115975	0.000300716
00:00:02.466	0.089592740	0.968418400	0.000070566	0.000005572	0.000524542	0.001038250	0.000293866
00:00:02.533	0.088166210	0.971597100	0.000070463	0.000005519	0.000443093	0.000961240	0.000285282
00:00:02.600	0.088876910	0.973343200	0.000068063	0.000004998	0.000401216	0.000873684	0.000276913
00:00:02.666	0.086264740	0.975345000	0.000068810	0.000004798	0.000346596	0.000837481	0.000274494
00:00:02.733	0.094933740	0.975900700	0.000069278	0.000004558	0.000298365	0.000844317	0.000271832
00:00:02.800	0.091972290	0.977388900	0.000065111	0.000004441	0.000287145	0.000757275	0.000272928
00:00:02.866	0.104834000	0.976154700	0.000064773	0.000003922	0.000267658	0.000756645	0.000279411
00:00:02.933	0.097880630	0.977543600	0.000061155	0.000004048	0.000245651	0.000685481	0.000282892
00:00:03.000	0.095508240	0.977869100	0.000060521	0.000003907	0.000221252	0.000679743	0.000289610
00:00:03.066	0.089561030	0.979480400	0.000056462	0.000004271	0.000214256	0.000610796	0.000293529
00:00:03.133	0.088979570	0.979039700	0.000055984	0.000003835	0.000222837	0.000625683	0.000309188
00:00:03.200	0.084392750	0.980062500	0.000060089	0.000004459	0.000191762	0.000636366	0.000319285
00:00:03.266	0.075519310	0.981986700	0.000053660	0.000007438	0.000180557	0.000545079	0.000329324
00:00:03.333	0.065644670	0.982525100	0.000046884	0.000010348	0.000229602	0.000474051	0.000321761
00:00:03.400	0.057785780	0.982990400	0.000041544	0.000011330	0.000276678	0.000413778	0.000326822
00:00:03.466	0.054934710	0.984012900	0.000037793	0.000014466	0.000252226	0.000363078	0.000328881
00:00:03.533	0.054266510	0.984829700	0.000034162	0.000016420	0.000240713	0.000313511	0.000329729
00:00:03.600	0.056531990	0.985126300	0.000030510	0.000016580	0.000264176	0.000271076	0.000320749
00:00:03.666	0.062259310	0.985651100	0.000027556	0.000020088	0.000246014	0.000236189	0.000315313
00:00:03.733	0.057390560	0.986127700	0.000027012	0.000019569	0.000234600	0.000234587	0.000298194
00:00:03.800	0.058665120	0.986855100	0.000025573	0.000024368	0.000201858	0.000220314	0.000294715
00:00:03.866	0.076274200	0.986816000	0.000022538	0.000029113	0.000203552	0.000188457	0.000284500
00:00:03.933	0.103685700	0.985762200	0.000020763	0.000029497	0.000187109	0.000174785	0.000302785
00:00:04.000	0.116343100	0.985417600	0.000018719	0.000030226	0.000233640	0.000150608	0.000311140
00:00:04.066	0.110153300	0.985656900	0.000016943	0.000030635	0.000247096	0.000132690	0.000312189
00:00:04.133	0.106000300	0.986230000	0.000016055	0.000030566	0.000235077	0.000122378	0.000315328
00:00:04.200	0.107276900	0.985588000	0.000014720	0.000027889	0.000374425	0.000106276	0.000313288
00:00:04.266	0.100593800	0.985682400	0.000014511	0.000026349	0.000353940	0.000108347	0.000303530
00:00:04.333	0.095545630	0.985570300	0.000014429	0.000024216	0.000343516	0.000111877	0.000287848
00:00:04.400	0.101295800	0.984857900	0.000014645	0.000022131	0.000334450	0.000114081	0.000268393
